time,xCOM,yCOM,il8,il1
55,41,27,9.690462e-06,4.0390898e-08
55,42,18,1.14931645e-05,1.6419609e-09
55,29,12,1.4420913e-05,1.1457168e-10
55,9,24,1.0721012e-05,1.7898271e-08
55,28,13,1.3961142e-05,5.7125558e-09
55,38,10,1.370202e-05,6.4624905e-09
55,26,19,1.23788195e-05,8.1725193e-10
55,12,10,1.4071255e-05,1.6829173e-09
55,15,11,1.3810541e-05,7.157617e-08
55,30,7,1.2382439e-05,4.7500412e-09
55,28,17,1.1625613e-05,1.9193553e-08
55,20,24,1.1476173e-05,2.9541374e-07
55,32,33,1.3927972e-05,1.121263e-09
55,17,17,1.4084329e-05,1.2677944e-07
55,15,10,1.42804065e-05,6.443003e-09
55,13,35,1.1755654e-05,8.5704216e-10
55,17,41,1.1254997e-05,1.4444025e-08
55,12,14,1.1299512e-05,1.8111075e-07
55,16,37,1.56444e-05,1.1549335e-09
55,36,38,1.4232704e-05,1.1786243e-07
55,28,34,1.4357427e-05,1.6396574e-09
55,22,14,1.2976625e-05,8.74394e-10
55,39,35,1.7734625e-05,4.4047649e-13
55,12,35,1.29553355e-05,1.93905e-08
55,38,28,1.1846046e-05,8.133482e-08
55,40,23,1.23134205e-05,5.7539378e-08
55,24,11,1.3693221e-05,2.4174938e-11
55,39,12,1.2612827e-05,2.6348945e-10
55,41,9,1.1792115e-05,1.6982792e-08
55,34,11,1.1129311e-05,3.2425996e-07
55,18,24,1.1481054e-05,3.8672604e-07
55,14,32,1.3923499e-05,1.4357006e-07
55,33,28,1.2224273e-05,4.448898e-10
55,31,7,1.2867937e-05,8.6032344e-08
55,33,14,1.1564771e-05,8.757698e-10
55,41,13,1.1995361e-05,5.4500906e-09
55,7,18,1.0249749e-05,1.2309668e-08
55,28,23,1.18443095e-05,1.4388955e-07
55,26,23,1.1681657e-05,1.4450623e-07
55,33,29,1.4013565e-05,1.0702627e-08
55,24,23,1.0716598e-05,5.8865545e-08
55,15,20,1.1083331e-05,1.6895091e-09
55,10,36,1.2814971e-05,2.2627066e-07
55,36,22,1.43012685e-05,2.2479931e-07
55,22,21,1.3482285e-05,1.8372026e-07
55,38,41,1.2355864e-05,3.434855e-09
55,40,26,1.0491018e-05,2.0983075e-11
55,16,9,1.2266355e-05,5.950802e-09
55,27,29,1.7086388e-05,7.3133895e-14
55,9,31,1.2758543e-05,8.2173585e-10
55,41,37,1.2990364e-05,3.4693591e-12
55,24,13,1.5254828e-05,2.4251053e-11
55,30,25,1.0209552e-05,2.1692824e-08
55,22,17,1.2782943e-05,2.12476e-07
55,13,10,1.664264e-05,4.842065e-11
55,16,38,1.5108791e-05,1.1524395e-10
55,26,24,1.2283404e-05,2.7920466e-08
55,27,30,1.4326716e-05,5.0821174e-14
55,18,21,1.4156898e-05,6.604546e-09
55,32,15,1.2600467e-05,2.3817994e-07
55,26,10,1.1709333e-05,2.1799726e-10
55,36,27,1.36738345e-05,3.9872234e-09
55,18,16,1.2906265e-05,2.3024056e-07
55,23,12,1.7487164e-05,1.0083275e-08
55,38,31,1.3143673e-05,2.1363586e-07
55,42,19,1.3875662e-05,5.4196016e-11
55,9,41,1.0499032e-05,2.0041768e-10
55,22,35,1.1592529e-05,1.7156465e-07
55,42,36,1.12106945e-05,4.154509e-12
55,34,27,1.21875755e-05,7.002482e-10
55,15,14,1.3045516e-05,9.8330615e-09
55,40,10,1.3795669e-05,1.3990397e-09
55,36,25,1.1341604e-05,6.8273015e-10
55,15,18,1.0464264e-05,3.9661828e-07
55,15,25,1.2104677e-05,2.017712e-08
55,39,23,1.2754592e-05,2.7160696e-09
55,31,24,1.1052257e-05,2.6421828e-11
55,17,20,1.4519243e-05,1.1342176e-09
55,15,35,1.2252104e-05,5.091147e-11
55,11,38,1.4215781e-05,1.3815807e-08
55,34,38,1.3559237e-05,8.011568e-09
55,21,41,1.276769e-05,2.4545737e-12
55,16,40,1.0918818e-05,1.4444022e-08
55,30,15,1.00891575e-05,3.2243426e-07
55,23,7,1.1227254e-05,4.8782545e-12
55,14,39,1.0767511e-05,3.7251365e-12
55,23,25,9.279573e-06,4.4308652e-07
55,14,37,1.2291932e-05,2.6687132e-11
55,11,18,1.3222488e-05,4.8997094e-08
55,33,32,1.0579484e-05,4.6846443e-10
55,13,32,1.5417856e-05,1.3528618e-08
55,24,28,1.13005535e-05,2.9140607e-10
55,18,17,1.6824919e-05,1.4293035e-08
55,31,11,1.181344e-05,3.5453567e-08
55,42,42,9.774219e-06,1.1788408e-10
55,34,8,1.479149e-05,3.5014869e-09
55,23,31,1.3872758e-05,8.173483e-10
55,14,13,1.3359864e-05,6.679466e-11
55,11,34,1.0270436e-05,5.1646616e-08
55,21,13,1.3983571e-05,2.4979352e-07
55,15,7,1.1243666e-05,7.014727e-11
55,28,10,1.4171163e-05,1.5930128e-07
55,37,15,1.3672549e-05,2.2890632e-09
55,11,13,1.0419139e-05,1.8203825e-07
55,24,39,1.1485472e-05,8.651704e-08
55,26,40,1.1365908e-05,7.897178e-09
55,35,41,1.1079715e-05,4.12998e-09
55,12,18,1.1122015e-05,8.1011336e-08
55,19,27,1.0579901e-05,5.7000182e-09
55,38,30,1.4601048e-05,2.311398e-08
55,32,19,1.4246045e-05,6.6109522e-09
55,25,9,1.1331766e-05,7.2763365e-11
55,41,33,1.0901383e-05,5.4401345e-10
55,11,25,1.2588046e-05,2.3040342e-07
55,21,7,1.2743443e-05,3.3039955e-09
55,17,19,1.581819e-05,2.0591312e-08
55,7,20,1.2588454e-05,1.1573031e-08
55,29,32,1.3758368e-05,1.4262852e-09
55,39,37,1.3032551e-05,3.516509e-10
55,30,8,1.2187747e-05,8.713708e-08
55,26,21,1.2606119e-05,2.3560218e-09
55,34,37,1.4009989e-05,2.2434623e-08
55,20,21,1.6195101e-05,4.556163e-09
55,22,40,1.3905452e-05,1.9439887e-11
55,33,36,1.5797326e-05,2.3049845e-08
55,31,36,1.3477432e-05,7.220408e-08
55,42,16,1.2269919e-05,4.6766444e-09
55,14,9,1.5449195e-05,1.7197105e-11
55,35,36,1.2726557e-05,1.3479608e-10
55,27,42,1.01044625e-05,2.8004607e-10
55,27,34,1.5560197e-05,3.9280322e-11
55,7,13,1.1790033e-05,1.363687e-08
55,27,35,1.5108803e-05,4.637579e-10
55,14,8,1.2361703e-05,2.383663e-11
55,39,42,9.568489e-06,1.3607904e-09
55,34,18,1.26662335e-05,1.8678894e-11
55,9,28,1.170062e-05,3.481858e-10
55,15,37,1.6710133e-05,3.2995648e-11
55,35,17,1.4406045e-05,8.229298e-12
55,17,15,1.0506724e-05,4.525206e-07
55,21,20,1.27826515e-05,1.0811583e-09
55,26,15,1.1206028e-05,1.9236008e-08
55,8,22,1.1940975e-05,9.5088964e-08
55,10,30,1.43397565e-05,2.975269e-11
55,14,14,1.3620879e-05,5.2300453e-10
55,21,42,1.0804082e-05,8.1274154e-11
55,39,39,1.3729113e-05,4.2084872e-10
55,7,41,1.1740695e-05,6.766528e-11
55,30,40,1.4283786e-05,1.1322901e-07
55,28,30,1.5430298e-05,2.8464108e-12
55,28,20,1.143052e-05,2.4399336e-08
55,29,33,1.4205657e-05,5.3382575e-08
55,26,18,1.6333326e-05,1.4304379e-09
55,30,32,1.216205e-05,5.2119784e-08
55,8,41,1.2044344e-05,1.7234418e-10
55,39,10,1.5088818e-05,2.7113625e-10
55,17,18,1.5897947e-05,2.4666838e-07
55,41,35,1.1818081e-05,3.875196e-13
55,34,21,1.3229322e-05,1.5139122e-07
55,32,20,1.2480321e-05,6.0073674e-08
55,13,33,1.5152084e-05,1.3083642e-09
55,16,19,1.2998492e-05,2.4317632e-07
55,13,9,1.4694698e-05,1.5065569e-12
55,27,39,1.2945867e-05,1.1484093e-08
55,30,21,1.2416611e-05,6.437296e-08
55,40,30,1.0131389e-05,3.6203518e-09
55,17,10,1.0172153e-05,9.772937e-09
55,37,34,1.7102624e-05,3.4028622e-10
55,37,22,1.31191955e-05,2.5924779e-08
55,38,26,1.3188762e-05,6.228024e-11
55,27,32,1.24518e-05,2.5026313e-13
55,31,39,1.3055336e-05,8.6399804e-10
55,19,38,1.3239071e-05,1.2488044e-09
55,18,33,1.1334158e-05,1.1859976e-09
55,10,27,1.3512347e-05,1.2593216e-07
55,12,33,1.250846e-05,3.845282e-08
55,41,14,1.1264736e-05,5.8000523e-08
55,35,14,1.115926e-05,3.7941987e-08
55,11,27,1.4328539e-05,2.2888007e-07
55,32,29,1.3764555e-05,1.2512339e-07
55,9,30,1.4428565e-05,2.2435111e-11
55,20,34,1.0571925e-05,5.1959512e-09
55,19,22,1.5271127e-05,2.8710526e-08
55,17,27,1.1129365e-05,1.0827579e-09
55,23,10,1.1519324e-05,3.6482862e-11
55,31,33,1.27119065e-05,5.5906145e-08
55,38,35,1.875127e-05,1.0365879e-11
55,38,12,1.1507028e-05,5.8015415e-11
55,26,29,1.3776075e-05,7.184046e-14
55,7,36,1.1336104e-05,5.324844e-10
55,16,21,1.2794365e-05,8.186681e-09
55,30,22,1.302489e-05,3.0916982e-09
55,28,39,1.0872389e-05,1.3503151e-07
55,36,33,1.3911841e-05,1.7305121e-08
55,21,29,1.3869121e-05,2.5994885e-07
55,12,8,1.0276986e-05,1.9566976e-12
55,14,10,1.5984648e-05,2.968638e-10
55,32,18,1.3920057e-05,4.3836812e-10
55,12,31,1.3836585e-05,7.52282e-09
55,38,25,1.3261722e-05,1.907462e-12
55,28,31,1.28867305e-05,5.8664494e-13
55,27,28,1.430043e-05,7.863716e-12
55,14,16,1.15687735e-05,1.05787784e-07
55,15,36,1.5176984e-05,3.8728998e-10
55,20,28,1.254906e-05,8.4237006e-10
56,27,20,5.9232607e-06,2.7932527e-09
56,15,19,6.5602317e-06,2.7700697e-08
56,24,27,4.3257887e-06,1.0582707e-08
56,17,36,5.898808e-06,3.693908e-07
56,12,4,8.186082e-09,3.0200425e-07
56,33,12,6.8709633e-06,1.5542972e-09
56,15,30,3.2048238e-06,5.585858e-07
56,2,24,6.916114e-10,1.3530518e-09
56,41,11,6.0862562e-06,3.4529175e-11
56,33,15,5.919577e-06,1.0182416e-08
56,20,37,7.905232e-06,1.4587034e-09
56,43,21,1.0461154e-06,3.8868242e-11
56,40,18,2.4703083e-06,3.831123e-08
56,25,27,2.2220722e-06,1.4602993e-09
56,49,3,0.0,5.7325916e-10
56,28,32,9.543611e-06,2.5568565e-11
56,47,13,0.0,1.30622215e-08
56,32,25,2.5813504e-06,7.023805e-10
56,30,31,4.1595717e-06,1.2145254e-09
56,34,22,7.220092e-06,1.3592164e-08
56,40,11,6.582086e-06,1.3740226e-10
56,35,12,4.178931e-06,2.6791338e-07
56,16,44,1.8561184e-07,1.3740896e-08
56,21,3,1.2049532e-08,1.4346599e-08
56,11,13,1.0524456e-05,1.8481543e-07
56,9,23,1.0953968e-05,9.875101e-08
56,7,10,6.5873382e-06,2.7131622e-10
56,49,26,0.0,7.836516e-10
56,34,23,4.7306908e-06,1.3100948e-09
56,10,29,8.663558e-06,1.278052e-10
56,46,20,1.1547604e-08,1.2649609e-09
56,45,31,7.539702e-08,1.7122264e-07
56,33,38,7.336697e-06,2.386792e-08
56,23,27,2.4603744e-06,4.5066066e-08
56,19,31,3.0230779e-06,8.9882235e-10
56,37,13,5.809836e-06,2.4223854e-09
56,23,20,7.086518e-06,7.586777e-10
56,39,9,7.664231e-06,2.7923595e-09
56,21,32,5.5869396e-06,1.0396428e-08
56,46,36,1.0340058e-08,1.19909e-09
56,20,44,2.9848806e-07,1.6388624e-07
56,27,46,9.195874e-09,2.8794299e-08
56,19,9,4.814821e-06,1.8628468e-07
56,5,29,7.0729826e-08,1.2581558e-09
56,34,35,6.8942854e-06,1.13837204e-10
56,32,32,7.2957064e-06,5.157302e-09
56,17,16,6.984688e-06,3.7599808e-08
56,43,4,2.792738e-08,1.9609206e-07
56,21,33,3.906226e-06,3.1434066e-10
56,11,23,3.4347531e-06,6.078872e-08
56,29,15,3.1501834e-06,1.0829299e-06
56,14,11,8.3616715e-06,3.3150171e-09
56,29,4,4.488193e-08,1.1495888e-09
56,10,1,0.0,1.5608205e-07
56,20,20,8.807664e-06,1.8301864e-10
56,24,33,3.095291e-06,1.6167607e-09
56,21,40,7.8876e-06,1.3414205e-12
56,49,41,0.0,4.673681e-10
56,32,21,6.661974e-06,5.6964526e-09
56,4,12,1.0132197e-07,1.6081934e-08
56,24,17,4.8861166e-06,2.9061038e-08
56,17,28,5.0995664e-06,6.804937e-10
56,33,20,8.945738e-06,3.3167877e-09
56,19,28,7.802108e-06,2.0810673e-10
56,24,24,3.8122287e-06,7.7565795e-07
56,40,46,3.843834e-09,4.3945945e-09
56,46,28,1.6827776e-09,4.787264e-09
56,16,30,4.0594755e-06,7.3069494e-08
56,47,21,0.0,2.272849e-07
56,28,12,9.575361e-06,2.5283992e-10
56,39,26,6.8367845e-06,2.246889e-12
56,35,31,9.307501e-06,2.7764202e-07
56,1,8,0.0,1.4846917e-08
56,37,27,6.461922e-06,8.1525656e-08
56,34,33,4.3399323e-06,1.06954764e-10
56,44,33,1.2544449e-07,1.0381015e-10
56,49,32,0.0,2.0794676e-08
56,30,24,5.390542e-06,1.0119311e-09
56,24,31,5.621824e-06,2.5064844e-11
56,45,43,2.743682e-08,2.0439513e-08
56,40,27,5.965197e-06,1.1151443e-09
56,46,5,7.199589e-10,1.0728406e-09
56,21,24,3.6689785e-06,1.7500139e-07
56,24,21,6.6893963e-06,7.383347e-10
56,40,33,6.0716657e-06,1.6679297e-11
56,22,15,6.6970592e-06,9.791442e-10
56,18,32,4.6216433e-06,1.5546109e-10
56,5,2,0.0,3.9953355e-07
56,9,36,7.975594e-06,1.4352241e-08
56,26,20,6.1405253e-06,1.6112797e-10
56,37,44,4.3063653e-07,2.77969e-08
56,36,36,8.308815e-06,3.79542e-10
56,28,1,0.0,1.33195e-09
56,35,11,5.1477687e-06,3.2748287e-06
56,36,1,0.0,1.8085125e-09
56,35,45,1.8196191e-08,1.1116231e-08
56,36,41,7.03656e-06,4.012185e-09
56,41,10,7.382386e-06,7.9164975e-10
56,17,11,5.1701104e-06,7.225849e-08
56,17,13,5.635392e-06,2.2801905e-07
56,19,19,1.5276193e-05,7.262528e-11
56,23,23,1.0896384e-05,2.9376892e-07
56,37,30,1.2568229e-05,3.1435928e-07
56,19,37,1.3129087e-05,3.5089865e-08
56,34,36,1.5303769e-05,1.0672212e-09
56,41,7,1.15836665e-05,1.7088173e-08
56,38,19,1.0384583e-05,5.258428e-09
56,39,40,1.361264e-05,1.8582443e-09
56,11,15,1.3850225e-05,1.8229046e-07
56,11,24,1.1478236e-05,2.677357e-08
56,16,22,1.2769528e-05,1.8681347e-07
56,10,38,1.3876678e-05,4.9450694e-08
56,40,28,1.041064e-05,4.3273502e-08
56,7,12,1.2192024e-05,5.265806e-10
56,38,38,1.3654207e-05,1.1165484e-07
56,36,15,1.4602104e-05,3.8121474e-08
56,17,38,1.2251543e-05,1.9416946e-09
56,10,18,1.4174871e-05,2.8216554e-08
56,28,28,1.6748892e-05,1.1718727e-11
56,16,8,1.3229584e-05,1.4916477e-08
56,37,26,1.2664589e-05,1.6357471e-09
56,7,34,1.105965e-05,2.1358087e-08
56,15,33,1.3483132e-05,8.6427526e-10
56,39,19,1.0468302e-05,1.9416603e-08
56,37,14,1.253459e-05,3.821342e-08
56,32,16,1.51447175e-05,2.0445269e-08
56,37,33,1.7689415e-05,1.0846099e-08
56,35,26,1.26911855e-05,1.3826829e-09
56,12,28,1.4727631e-05,7.775202e-10
56,38,13,4.0095924e-06,3.5003028e-10
56,15,12,1.3767267e-05,6.62357e-09
56,27,16,1.1341319e-05,2.9571554e-08
56,37,36,1.6387648e-05,4.4922146e-09
56,42,37,1.23469445e-05,8.9704404e-11
56,22,7,1.3995961e-05,1.5764957e-10
56,8,35,1.322457e-05,1.6692303e-08
56,36,23,1.2674109e-05,1.0023145e-08
56,24,36,1.10661e-05,5.4307765e-08
56,23,19,1.2088282e-05,2.7204012e-09
56,42,23,8.938242e-06,5.7694127e-08
56,12,25,1.2384664e-05,1.897324e-08
56,17,24,1.2541083e-05,2.5058978e-07
56,36,28,1.1860441e-05,1.2011859e-07
56,28,8,1.2687486e-05,1.6241711e-07
56,36,35,1.3340498e-05,3.7037602e-11
56,19,7,9.400557e-06,1.5763449e-07
56,32,35,1.6036538e-05,6.361109e-08
56,21,39,1.4714608e-05,1.3770653e-11
56,22,38,1.40860375e-05,4.188479e-09
56,33,19,1.3059443e-05,3.1552902e-10
56,26,37,1.1729605e-05,9.563795e-10
56,25,17,1.4757856e-05,2.6721054e-09
56,20,18,1.4414344e-05,1.8842535e-08
56,18,13,1.1759378e-05,2.9609488e-08
56,40,40,1.1179614e-05,4.688551e-11
56,25,29,1.3224953e-05,1.5465672e-12
56,9,35,1.23859145e-05,9.9005256e-08
56,22,32,1.21193525e-05,8.672457e-10
56,40,7,1.0617171e-05,3.0170362e-08
56,25,16,1.2354659e-05,1.8733223e-10
56,37,39,1.4859066e-05,2.1070844e-07
56,32,31,1.0745617e-05,1.2586437e-07
56,11,37,1.4262559e-05,2.2708727e-07
56,30,36,1.1594738e-05,2.051344e-07
56,24,29,1.3577068e-05,3.1278362e-11
56,37,32,1.3978754e-05,2.3106227e-07
56,29,20,1.1396365e-05,1.5105817e-07
56,35,22,1.2280538e-05,1.6154962e-07
56,33,26,1.0108929e-05,1.3798682e-09
56,19,36,1.1351398e-05,4.2651214e-07
56,20,33,1.1156094e-05,2.7031544e-10
56,37,42,1.1087951e-05,1.922738e-09
56,10,28,1.5605085e-05,4.8593773e-09
56,27,10,1.4021686e-05,8.552088e-09
56,25,14,1.1963884e-05,5.7870143e-11
56,13,31,1.4191412e-05,1.4394881e-07
56,31,23,1.1425802e-05,9.3172865e-11
56,29,26,1.389655e-05,2.3086375e-08
56,12,16,1.3511711e-05,5.2041376e-09
56,30,42,1.1818789e-05,4.2729192e-10
56,13,27,1.5277375e-05,8.133892e-10
56,38,16,1.0219843e-05,8.188166e-09
56,21,37,1.3172202e-05,7.615245e-11
56,33,39,1.0997282e-05,4.706193e-09
56,14,24,1.17402105e-05,1.8847236e-07
56,22,8,1.3112049e-05,1.6066264e-09
56,22,12,1.511873e-05,2.5123305e-07
56,36,17,1.6254678e-05,1.15549764e-10
56,23,18,1.3138225e-05,2.9630813e-08
56,41,19,1.32753485e-05,9.697425e-10
56,36,12,1.1109637e-05,3.0553423e-08
56,27,18,1.4334441e-05,3.6643861e-09
56,26,39,1.4373994e-05,1.0801422e-09
56,17,35,1.0421038e-05,4.5524043e-08
56,18,20,1.4849858e-05,2.5864777e-10
56,36,13,1.23703585e-05,3.926877e-08
56,41,20,1.2457374e-05,3.716547e-09
56,28,18,1.2814395e-05,6.5387844e-08
56,24,26,9.273676e-06,2.4500494e-07
56,34,17,1.4845934e-05,1.8261742e-12
56,21,26,1.0583686e-05,1.1346555e-07
56,30,38,1.0393468e-05,1.4485474e-07
56,19,17,1.5054094e-05,1.3169377e-08
56,26,14,7.2070675e-06,1.5724836e-09
56,5,8,4.8920344e-07,1.5081383e-08
56,17,37,6.426959e-06,3.2512904e-08
56,2,37,1.4168923e-09,1.2789814e-10
56,11,48,0.0,1.4192195e-08
56,14,2,1.5305314e-10,1.4048447e-08
56,46,45,0.0,1.48461865e-08
56,26,47,9.3884e-10,2.0047133e-10
56,47,24,0.0,1.9156067e-08
56,48,40,0.0,1.583649e-09
56,37,2,0.0,1.2554931e-08
56,41,0,1.054349e-11,2.304422e-13
56,39,46,7.818314e-09,3.0312802e-10
56,29,0,0.0,5.44115e-12
56,3,11,1.0756195e-08,1.6830786e-07
56,24,47,0.0,1.5064291e-08
56,46,33,2.4254343e-09,1.5454538e-10
56,47,5,0.0,1.3937173e-08
56,35,5,2.4680332e-07,2.7252932e-08
56,37,47,9.403726e-10,1.65371e-11
56,48,15,0.0,1.77012e-07
56,9,4,5.6052002e-08,2.5629694e-09
56,32,5,5.666541e-07,1.1096944e-09
56,3,37,1.3029668e-08,1.2305743e-09
56,13,1,0.0,1.4047597e-08
56,3,17,3.730241e-09,1.6018054e-08
56,0,48,0.0,2.9551227e-08
56,34,19,7.0001433e-06,6.2943983e-10
56,33,1,0.0,2.9157155e-07
56,1,40,0.0,2.8479041e-08
56,20,45,4.9528747e-08,3.0523296e-08
56,26,0,0.0,5.134339e-11
56,17,0,0.0,1.5348338e-08
56,15,31,2.6050689e-06,2.3361094e-06
56,38,20,3.3046608e-06,7.201395e-07
56,44,20,5.5270414e-07,3.6866618e-07
56,39,22,3.7746813e-06,3.7771073e-07
56,9,22,4.824277e-06,1.9132076e-06
56,1,22,0.0,2.8244637e-08
56,39,34,1.437568e-05,1.3280875e-12
56,16,23,5.6158297e-06,2.2189922e-06
56,33,33,7.354071e-06,3.7475648e-11
56,12,26,6.8222766e-06,2.2645146e-07
56,16,31,1.937932e-06,3.4543055e-07
56,12,13,6.3810444e-06,3.5033833e-07
56,22,39,1.4645527e-05,4.090349e-10
56,23,30,1.2161172e-05,1.03960005e-08
56,3,48,0.0,7.4157014e-09
56,24,34,3.2795788e-06,5.0133718e-08
56,35,44,1.2208847e-07,5.5633764e-10
56,12,20,1.1823794e-06,1.2245117e-07
56,0,44,0.0,3.7441478e-07
56,1,4,0.0,6.838454e-10
56,24,3,5.0950764e-09,4.7964437e-07
56,18,4,3.868313e-08,9.666136e-10
56,3,19,1.2724852e-08,1.7266183e-08
56,20,0,0.0,1.4917674e-08
56,9,5,3.7577834e-07,7.013522e-10
56,49,15,0.0,1.6175852e-08
56,44,46,2.1640738e-10,1.6140474e-08
56,13,44,3.2974626e-07,5.2243004e-10
56,7,29,1.3351677e-06,1.2583125e-09
56,29,44,2.5692768e-07,1.3530471e-10
56,2,30,3.9352892e-11,1.1117625e-09
56,5,13,6.1180305e-07,8.5378656e-11
56,6,17,7.86812e-07,1.9157002e-07
56,36,5,1.250326e-07,1.8357905e-07
56,44,4,6.183137e-09,1.77272e-07
56,38,3,2.332672e-10,1.42338346e-08
56,23,44,7.361319e-08,2.38748e-09
56,49,38,0.0,2.0470625e-07
56,10,1,0.0,1.5608205e-07
56,49,7,0.0,4.19663e-09
56,32,36,1.5767844e-05,8.19669e-08
56,49,9,0.0,1.2475794e-09
56,47,45,0.0,1.8126806e-09
56,46,41,8.559497e-09,2.028818e-08
56,45,10,7.6592976e-08,2.8897505e-08
56,22,3,1.3921298e-08,1.6335283e-09
56,47,29,1.324357e-10,2.2854212e-09
56,28,49,0.0,2.1706354e-12
56,6,3,0.0,4.8084634e-09
56,44,16,5.5885e-07,2.3864908e-07
56,9,48,0.0,1.5400504e-08
56,46,11,7.9454106e-09,2.1150082e-07
56,2,34,9.054669e-10,1.2796142e-09
56,2,14,2.6080615e-10,1.7397288e-07
56,2,8,1.2163531e-10,1.7145969e-07
56,45,10,7.6592976e-08,2.8897505e-08
56,33,3,7.590925e-09,1.7729538e-07
56,24,47,0.0,1.5064291e-08
56,35,44,1.2208847e-07,5.5633764e-10
56,41,0,1.054349e-11,2.304422e-13
56,0,24,0.0,1.4111343e-09
56,6,36,2.8228353e-06,4.844379e-10
56,2,11,2.9656214e-10,2.8973995e-08
56,41,3,1.2060063e-08,1.2082769e-08
56,47,26,0.0,1.9038868e-08
56,41,47,0.0,1.7189518e-07
56,23,43,3.602819e-07,1.4445938e-08
56,4,44,5.2209073e-09,2.346662e-07
56,6,29,3.497462e-07,1.4268511e-08
56,2,20,1.2114844e-09,1.1440868e-09
56,36,30,3.9753972e-06,3.263054e-07
56,40,44,1.9040259e-07,1.9410838e-07
56,24,44,5.496201e-08,1.5148917e-08
56,3,27,5.8466383e-09,1.6703076e-08
56,1,48,0.0,3.2625984e-09
56,23,24,4.4844637e-06,2.3520038e-06
56,18,38,5.8228893e-06,1.8139938e-08
56,35,9,8.762572e-06,3.0475352e-08
56,22,4,1.0545724e-07,7.1281384e-11
56,35,32,5.1620964e-06,2.8660418e-08
56,11,21,1.0581515e-06,1.2417017e-06
56,30,23,5.989463e-06,2.3500596e-10
56,14,26,9.5118285e-06,5.6321553e-10
56,46,34,2.0725592e-09,1.2006396e-09
56,14,42,2.385947e-06,4.0675154e-11
56,39,24,7.4267564e-06,2.636748e-10
56,38,32,1.0072577e-05,1.9299144e-08
56,31,22,6.4108094e-06,2.898907e-09
56,28,4,4.2525695e-08,1.1848408e-08
56,43,3,3.475501e-09,1.6608169e-08
56,21,22,8.266696e-06,3.3747966e-07
56,6,43,7.507588e-07,3.707157e-07
56,41,30,6.0154075e-06,1.1778881e-06
56,2,33,0.0,3.686809e-07
56,22,19,6.3600883e-06,1.1903245e-09
56,31,10,3.3958147e-06,4.143669e-07
56,34,26,6.7982774e-06,1.4444595e-08
56,29,37,2.5713882e-06,2.3375048e-07
56,48,21,0.0,1.204163e-08
56,14,38,7.00254e-06,1.6262641e-12
56,48,49,0.0,1.3591495e-09
56,23,26,4.2300567e-06,9.2780533e-07
56,28,27,8.798554e-06,8.4032326e-10
56,3,26,7.594435e-10,3.224178e-07
56,41,15,6.6671937e-06,1.2101178e-08
56,23,45,1.1438372e-08,1.537555e-08
56,20,17,7.701742e-06,2.135532e-07
56,27,17,9.055894e-06,1.7058985e-09
56,32,37,6.6276266e-06,5.2318037e-06
56,29,36,4.9455098e-06,1.0839711e-06
56,17,40,6.683135e-06,1.5210867e-07
56,23,22,5.5439496e-06,1.9667159e-07
56,8,33,6.794121e-06,2.9048663e-06
56,24,30,6.5956856e-06,2.8644281e-10
56,39,18,3.0477422e-06,2.2693136e-07
56,27,11,8.017269e-06,2.377597e-10
56,31,32,6.4449237e-06,2.1068032e-09
56,23,14,6.799291e-06,4.039212e-11
56,26,36,7.214882e-06,2.2578445e-10
56,18,5,2.3463325e-07,5.4628555e-11
56,12,34,7.2707257e-06,2.4992324e-09
56,7,33,5.195493e-06,2.2061998e-07
56,22,0,0.0,1.4246067e-08
56,8,36,7.536988e-06,6.194959e-09
56,16,45,3.0733133e-08,1.1047283e-09
56,0,26,0.0,2.0978563e-11
56,44,14,2.5583194e-07,1.7383097e-07
56,49,29,0.0,1.8649777e-07
56,9,45,1.7233004e-08,1.976429e-09
56,44,1,0.0,5.065736e-10
56,16,3,1.0624214e-08,1.1482645e-09
56,16,45,3.0733133e-08,1.1047283e-09
56,3,32,8.440793e-09,8.10475e-12
56,27,3,8.047379e-09,2.1354985e-08
56,13,5,9.81108e-08,7.410302e-10
56,48,16,0.0,2.0823724e-07
56,9,2,0.0,4.6801856e-09
56,29,43,1.2753956e-06,1.4869189e-10
56,45,49,0.0,7.1823574e-09
56,42,41,9.978724e-06,6.432292e-11
56,2,44,0.0,2.724007e-08
56,44,12,2.499139e-07,1.6887128e-08
56,40,3,8.71272e-09,2.4711034e-07
56,38,49,0.0,3.8636884e-12
56,3,49,0.0,1.895816e-10
56,0,37,0.0,1.40868455e-08
56,45,30,7.565552e-08,1.4249322e-08
56,48,1,0.0,1.457447e-08
56,31,45,5.4486062e-08,3.0082077e-07
56,41,43,8.8634397e-07,3.0726117e-08
56,4,38,6.595083e-08,5.182745e-10
56,1,7,0.0,1.561024e-08
56,23,35,5.4341376e-06,2.607145e-06
56,24,35,4.0838604e-06,8.0697436e-07
56,2,39,1.6554534e-10,1.40514445e-08
56,46,42,5.247559e-09,3.5325039e-07
56,34,32,3.818937e-06,1.7424655e-09
56,33,1,0.0,2.9157155e-07
56,14,31,7.0007545e-06,1.6044099e-06
56,36,34,8.284791e-06,8.1052703e-10
56,31,48,0.0,1.7543974e-09
56,45,13,2.6417114e-08,2.9013377e-08
56,18,0,0.0,1.8481144e-07
56,3,17,3.730241e-09,1.6018054e-08
56,14,43,7.4038763e-07,1.0425772e-09
56,33,47,0.0,1.4534251e-08
