time,xCOM,yCOM,il8
62,40,27,6.62976e-06
62,9,0,0.0
62,24,31,6.2664953e-06
62,30,24,6.0619473e-06
62,14,11,9.412256e-06
62,40,46,6.1778667e-09
62,11,23,3.9185798e-06
62,49,29,0.0
62,29,31,7.0544947e-06
62,41,11,6.8673176e-06
62,20,37,8.87063e-06
62,31,25,5.10331e-06
62,16,1,0.0
62,28,32,1.0642484e-05
62,49,32,0.0
62,25,28,6.2187605e-06
62,40,14,3.7920831e-06
62,45,25,7.183558e-08
62,35,13,6.098023e-06
62,33,15,6.72498e-06
62,0,49,0.0
62,15,19,7.2854677e-06
62,34,22,8.073261e-06
62,23,13,1.7900444e-05
63,28,29,1.9580533e-05
63,48,47,0.0
63,38,43,2.0164214e-06
63,14,11,9.584975e-06
63,30,24,6.1621836e-06
63,24,31,6.371743e-06
63,7,0,0.0
63,40,27,6.7387e-06
63,2,40,7.0136347e-10
63,21,25,5.5797495e-06
63,24,21,7.597987e-06
63,40,33,6.9883877e-06
63,11,23,3.999296e-06
63,22,15,7.5995595e-06
63,17,13,6.4914493e-06
63,26,20,7.0837627e-06
63,28,5,3.5378616e-07
63,36,36,9.570655e-06
63,16,3,1.6034374e-08
63,35,11,5.9020085e-06
63,49,26,0.0
63,49,3,0.0
63,36,41,7.975352e-06
63,41,10,8.381309e-06
63,9,36,9.050723e-06
63,16,11,7.576326e-06
63,4,34,1.01158726e-07
63,20,37,9.029459e-06
63,21,34,4.510837e-06
63,34,0,0.0
63,40,11,7.6002575e-06
63,33,12,7.798215e-06
63,27,20,6.835712e-06
63,15,30,3.7505902e-06
63,18,35,4.5134575e-06
63,19,41,4.181328e-06
63,41,11,6.996126e-06
63,25,27,2.736598e-06
63,29,31,7.1961563e-06
63,15,19,7.4043105e-06
63,33,15,6.859152e-06
63,35,13,6.2085123e-06
63,45,21,5.8872487e-08
63,40,14,3.864606e-06
63,25,28,6.3350426e-06
63,3,39,7.79714e-09
63,28,32,1.0822407e-05
63,19,4,8.480168e-08
63,32,25,3.1410884e-06
63,34,22,8.213451e-06
63,9,5,4.5955017e-07
63,45,39,2.9512494e-08
63,34,33,5.123125e-06
63,37,29,7.666475e-06
63,1,36,0.0
63,23,26,4.801918e-06
63,28,27,1.006367e-05
63,0,28,0.0
63,41,15,7.4013833e-06
63,0,42,0.0
63,20,17,8.836687e-06
63,27,17,1.0245069e-05
63,29,37,3.1431812e-06
63,12,34,8.290186e-06
63,14,38,7.92985e-06
63,17,40,7.44405e-06
63,24,30,7.24825e-06
63,39,17,2.3565685e-06
63,31,32,7.2608154e-06
63,23,14,7.710495e-06
63,26,36,8.205745e-06
63,25,48,0.0
63,29,36,5.689285e-06
63,34,26,7.724319e-06
63,32,8,7.0452143e-06
63,22,19,7.365766e-06
63,48,43,0.0
63,5,13,7.6274523e-07
63,17,36,6.7897295e-06
63,36,29,4.95529e-06
63,29,45,6.105422e-08
63,33,45,4.3245432e-08
63,20,20,1.0128328e-05
63,25,33,3.9108227e-06
63,21,40,8.971312e-06
63,6,27,2.0050907e-06
63,2,19,2.2959519e-09
63,23,17,6.691975e-06
63,17,28,5.8271935e-06
63,33,20,1.0102857e-05
63,19,28,8.754306e-06
63,25,24,4.4544076e-06
63,34,47,0.0
63,0,0,0.0
63,16,30,4.5979914e-06
63,28,12,1.0586316e-05
63,29,16,2.9714256e-06
63,39,26,7.777776e-06
63,46,32,7.939318e-09
63,26,2,6.6049777e-10
63,45,34,2.6017105e-08
63,37,13,6.6312587e-06
63,26,14,8.173522e-06
63,11,13,1.1224952e-05
63,10,0,0.0
63,17,16,7.980238e-06
63,32,32,8.238942e-06
63,7,34,1.1667313e-05
63,15,33,1.4596291e-05
63,39,19,1.1152076e-05
63,23,19,1.3118256e-05
63,25,17,1.5998643e-05
63,20,18,1.5742738e-05
63,18,13,1.2691381e-05
63,13,27,1.6539927e-05
63,38,16,1.10106685e-05
63,21,37,1.4389678e-05
63,37,26,1.377006e-05
63,33,39,1.1971046e-05
63,22,8,1.4133274e-05
63,22,12,1.6521977e-05
63,36,17,1.7602979e-05
63,23,18,1.4214342e-05
63,41,19,1.42616655e-05
63,27,18,1.5588997e-05
63,19,17,1.6465898e-05
63,17,35,1.1214255e-05
63,18,20,1.628924e-05
63,36,13,1.32537525e-05
63,14,24,1.2670081e-05
63,16,8,1.428719e-05
63,28,28,1.833341e-05
63,10,18,1.5218358e-05
63,19,7,1.0020419e-05
63,32,35,1.747066e-05
63,21,39,1.5855969e-05
63,22,38,1.5029756e-05
63,33,19,1.4236674e-05
63,35,26,1.3779895e-05
63,37,33,1.926004e-05
63,32,16,1.6437942e-05
63,37,14,1.3454145e-05
63,19,37,1.4194619e-05
63,34,36,1.6655395e-05
63,41,7,1.2116147e-05
63,38,19,1.1067194e-05
63,39,40,1.4751322e-05
63,11,15,1.4707109e-05
63,11,24,1.2344392e-05
63,16,22,1.3799093e-05
63,10,38,1.5018648e-05
63,40,28,1.1164339e-05
63,7,12,1.30280505e-05
63,38,38,1.4980535e-05
63,36,15,1.5765429e-05
63,17,38,1.3244161e-05
63,41,20,1.3341686e-05
63,44,12,3.336196e-07
63,28,18,1.3821316e-05
63,34,17,1.6121629e-05
63,13,31,1.5441377e-05
63,37,30,1.3495062e-05
63,29,26,1.5046928e-05
63,19,19,1.6778276e-05
63,35,31,9.982384e-06
63,9,23,1.1717793e-05
63,7,10,7.36534e-06
63,10,29,9.93084e-06
63,34,45,2.7136437e-08
63,10,5,2.1817284e-07
63,25,14,1.2772634e-05
63,33,38,8.393033e-06
63,19,30,3.721372e-06
63,37,12,6.145871e-06
63,23,20,8.078877e-06
63,39,9,8.718558e-06
63,21,33,4.571439e-06
63,43,49,0.0
63,29,0,0.0
63,19,8,5.714213e-06
63,25,47,5.7295496e-10
63,34,35,8.000443e-06
63,24,27,4.9307805e-06
63,27,10,1.5087475e-05
63,10,28,1.695004e-05
63,37,42,1.1876564e-05
63,21,26,1.1202845e-05
63,30,38,1.1217622e-05
63,30,42,1.2719462e-05
63,36,12,1.1938497e-05
63,12,16,1.4425363e-05
63,24,29,1.4608011e-05
63,40,40,1.2028849e-05
63,25,29,1.4274894e-05
63,9,35,1.3407712e-05
63,22,32,1.3102274e-05
63,40,7,1.1276201e-05
63,25,16,1.34031825e-05
63,37,39,1.6244107e-05
63,32,31,1.162747e-05
63,11,37,1.549531e-05
63,30,36,1.2464102e-05
63,37,32,1.51015e-05
63,31,23,1.2293267e-05
63,29,20,1.2275779e-05
63,35,22,1.3308954e-05
63,33,26,1.0893444e-05
63,19,36,1.222238e-05
63,20,33,1.1972132e-05
63,24,26,9.8747405e-06
63,36,35,1.4643277e-05
63,2,34,1.3891082e-09
63,18,38,6.6938933e-06
63,14,13,1.3093991e-05
63,43,2,6.596506e-10
63,8,6,1.1305671e-06
63,1,34,7.746228e-11
63,44,7,4.0783877e-07
63,29,47,2.5651017e-10
63,3,43,5.4300267e-09
63,42,27,2.8972074e-06
63,20,1,0.0
63,6,40,1.2036134e-06
63,17,39,5.8606147e-06
63,2,8,1.0110518e-09
63,42,4,9.916443e-08
63,44,48,0.0
63,40,41,4.5900792e-06
63,0,11,0.0
63,3,13,1.9774923e-08
63,21,46,1.1556695e-08
63,0,36,0.0
63,5,45,1.0187614e-08
63,2,27,0.0
63,33,6,2.2976453e-06
63,44,48,0.0
63,0,32,0.0
63,34,34,5.6187255e-06
63,0,24,0.0
63,13,43,2.0229072e-06
63,45,33,2.9736752e-08
63,49,11,0.0
63,15,0,0.0
63,46,7,8.079751e-09
63,32,9,4.2467086e-06
63,45,13,3.637109e-08
63,8,11,7.375695e-06
63,29,46,4.034085e-09
63,17,14,6.4680758e-06
63,29,25,6.720363e-06
63,23,36,1.2818194e-05
63,23,32,7.497936e-06
63,27,11,8.776198e-06
63,26,39,1.4102366e-05
63,32,21,7.465046e-06
63,34,23,5.539903e-06
63,10,12,4.999684e-06
63,6,7,1.0129963e-06
63,30,25,9.769951e-06
63,20,35,4.9816317e-06
63,24,4,8.3244146e-08
63,18,32,5.2611863e-06
63,0,41,0.0
63,15,43,5.7751737e-07
63,35,47,1.4316212e-10
63,5,15,2.3658987e-07
63,34,46,3.767498e-09
63,3,0,0.0
63,23,45,1.8605311e-08
63,42,46,9.850976e-09
63,5,4,1.208703e-09
63,30,45,9.546005e-08
63,48,39,0.0
63,4,23,7.405541e-08
63,17,43,2.2516429e-06
63,36,4,2.609185e-08
63,2,26,0.0
63,4,49,0.0
63,3,7,6.2092442e-09
63,47,44,5.4747548e-12
63,49,42,0.0
63,39,45,8.266653e-08
63,0,6,0.0
63,39,4,4.4259114e-08
63,49,28,0.0
63,48,21,0.0
63,25,43,9.253176e-07
63,43,29,1.3022882e-06
63,0,47,0.0
63,47,16,9.495209e-10
63,47,9,7.663149e-10
63,46,47,0.0
63,13,5,1.4052856e-07
63,48,27,0.0
63,46,4,0.0
63,42,35,5.144861e-06
63,41,1,2.3117619e-10
63,44,16,6.9887517e-07
63,1,14,0.0
63,49,5,0.0
63,2,15,3.326106e-10
63,9,44,1.6073326e-07
63,33,3,1.2839611e-08
63,47,16,9.495209e-10
63,13,43,2.0229072e-06
63,5,27,3.9594488e-07
63,48,15,0.0
63,2,48,0.0
63,46,24,9.460699e-09
63,40,1,1.2085015e-10
63,9,44,1.6073326e-07
63,4,18,1.0615645e-07
63,8,2,1.4679001e-10
63,20,1,0.0
63,7,21,6.654308e-06
63,7,49,0.0
63,10,45,1.494551e-08
63,38,6,3.9869565e-07
63,15,31,3.178956e-06
63,8,21,7.485133e-06
63,39,34,1.4353515e-05
63,12,20,1.4818071e-06
63,17,21,9.071104e-06
63,33,33,8.381941e-06
63,12,27,9.892479e-06
63,16,31,2.3967414e-06
63,12,13,7.034455e-06
63,22,39,1.4437717e-05
63,36,34,9.528925e-06
63,23,30,1.1771168e-05
63,23,34,2.9046932e-06
63,9,48,0.0
63,34,19,7.993952e-06
63,5,38,4.2578296e-07
63,45,31,1.0285542e-07
63,25,3,1.3376079e-08
63,37,4,1.22277415e-08
63,18,48,0.0
63,44,21,3.1242232e-07
63,31,44,4.6238532e-07
63,13,3,3.2826144e-09
63,14,31,7.966858e-06
63,16,1,0.0
63,34,32,4.5010424e-06
63,35,9,9.572931e-06
63,20,44,3.9083778e-07
63,35,32,5.9307504e-06
63,11,19,5.64817e-06
63,30,23,6.8751856e-06
63,14,26,1.0109028e-05
63,44,18,7.166256e-07
63,7,25,2.6489886e-06
63,39,24,8.436629e-06
63,38,32,1.0801536e-05
63,31,21,6.844374e-06
63,25,0,0.0
63,19,44,4.944551e-07
63,22,22,6.1113924e-06
63,40,48,0.0
63,49,47,0.0
63,8,36,8.296234e-06
63,6,5,4.7882125e-08
63,3,7,6.2092442e-09
63,23,35,6.1194555e-06
63,24,34,3.7710968e-06
63,49,31,0.0
63,31,1,0.0
63,2,0,0.0
63,23,24,5.107408e-06
63,5,2,0.0
63,49,41,0.0
63,40,2,1.4782997e-09
63,35,2,0.0
63,24,44,8.082505e-08
63,44,32,3.1633965e-07
63,48,12,0.0
63,19,5,4.944174e-07
63,19,47,1.327643e-09
63,25,1,6.0178106e-11
63,2,8,1.0110518e-09
63,2,36,2.0086774e-09
63,43,26,9.972741e-07
63,49,39,0.0
63,47,5,0.0
63,37,1,0.0
63,12,45,3.7276795e-08
63,14,49,0.0
63,31,2,2.0591375e-09
63,0,18,0.0
63,33,0,0.0
63,5,48,0.0
63,10,47,0.0
63,3,5,0.0
63,14,46,5.8376264e-09
63,21,0,0.0
63,16,47,2.5459201e-10
63,37,44,5.3694663e-07
63,5,48,0.0
63,10,47,0.0
63,6,34,2.8843026e-06
63,10,8,4.2776483e-06
63,0,32,0.0
63,46,27,2.403606e-09
63,32,1,0.0
63,17,44,4.866014e-07
63,3,31,6.9080577e-09
63,38,2,0.0
63,47,8,5.794819e-10
63,3,29,2.6280624e-09
63,44,2,0.0
63,23,0,0.0
63,2,46,0.0
63,28,4,6.2769445e-08
63,44,44,5.3565735e-08
63,1,21,0.0
63,26,47,1.6357354e-09
63,45,25,7.483264e-08
63,11,2,0.0
63,45,40,4.5671804e-08
63,0,24,0.0
63,44,5,5.4280175e-08
63,28,8,1.3617354e-05
63,23,22,6.3495545e-06
63,17,24,1.3510935e-05
63,18,8,1.0406803e-05
63,13,24,1.2656557e-05
63,12,22,9.141143e-06
63,28,24,1.4008952e-05
63,18,14,1.3991438e-05
63,7,8,1.1607605e-05
63,17,12,1.242753e-05
63,8,10,1.2371903e-05
63,29,13,1.46148695e-05
63,9,37,1.4692359e-05
63,11,28,1.8653656e-05
63,39,36,1.7657518e-05
63,27,14,1.344174e-05
63,23,21,1.3240956e-05
63,33,21,1.4880764e-05
63,36,39,1.6409347e-05
63,33,30,1.2947379e-05
63,7,19,1.3173777e-05
63,30,28,1.678015e-05
63,24,32,1.0412622e-05
63,10,32,1.17676045e-05
63,37,35,1.9776233e-05
63,26,35,1.3612863e-05
63,19,29,1.1209936e-05
63,31,40,1.7747232e-05
63,19,10,1.0090341e-05
63,38,9,1.4434296e-05
63,10,17,1.4120334e-05
63,13,16,1.3799431e-05
63,10,37,1.7751356e-05
63,36,16,1.6197642e-05
63,18,40,1.0692165e-05
63,21,11,1.1115268e-05
63,33,24,1.19593215e-05
63,22,16,1.2729875e-05
63,22,18,1.447597e-05
63,19,21,1.7666704e-05
63,30,12,1.5096992e-05
63,29,22,1.3051706e-05
63,19,42,9.682781e-06
63,25,34,1.05169165e-05
63,37,9,1.4505394e-05
63,38,29,1.4635193e-05
63,17,26,1.2063703e-05
63,9,7,1.0735827e-05
63,13,42,8.7842955e-06
63,10,19,1.1946574e-05
63,40,9,1.4503139e-05
63,22,41,1.3779962e-05
63,39,25,1.350725e-05
63,33,11,1.2717805e-05
63,36,8,1.4210113e-05
63,31,12,1.568982e-05
63,27,26,1.2458258e-05
63,21,8,1.4123129e-05
63,19,23,1.3724659e-05
63,36,40,1.38281885e-05
63,18,28,1.1479337e-05
63,31,14,1.1977652e-05
63,9,8,1.188996e-05
63,30,41,1.7306398e-05
63,22,31,1.7612103e-05
63,32,7,1.2559334e-05
63,29,27,1.6910864e-05
63,17,20,1.6099431e-05
63,15,11,1.5243167e-05
63,39,42,1.0331104e-05
63,34,18,1.3987463e-05
63,15,37,1.837438e-05
63,35,17,1.5903845e-05
63,17,15,1.1542509e-05
63,21,20,1.4142522e-05
63,26,15,1.2354893e-05
63,8,22,1.275567e-05
63,26,19,1.3658521e-05
63,34,7,1.2626556e-05
63,41,16,1.2408266e-05
63,28,33,1.737394e-05
63,20,25,1.1972305e-05
63,22,29,1.5369185e-05
63,25,18,1.5413107e-05
63,36,18,1.3107763e-05
63,27,13,1.5925429e-05
63,16,29,9.82706e-06
63,28,26,1.4768291e-05
63,32,42,1.0462518e-05
63,20,19,1.556409e-05
63,18,18,1.877774e-05
63,22,13,1.853162e-05
63,24,20,1.1667567e-05
63,15,38,1.584061e-05
63,14,27,1.4049843e-05
63,9,11,1.0787465e-05
63,15,15,1.2814549e-05
63,20,38,1.5504515e-05
63,39,33,1.5494606e-05
63,9,33,1.2002469e-05
63,13,28,1.4816351e-05
63,21,15,1.1854505e-05
63,19,32,1.0537611e-05
63,42,30,1.14863415e-05
63,27,7,1.1917299e-05
63,13,26,1.4681319e-05
63,23,39,1.5141435e-05
63,16,24,1.2870379e-05
63,21,28,1.4985707e-05
63,20,16,1.2004983e-05
63,36,9,1.5126834e-05
63,22,30,1.6882883e-05
63,11,9,1.2752633e-05
63,16,12,1.4063432e-05
63,19,18,1.8998742e-05
63,7,42,1.1109802e-05
63,33,35,1.7231232e-05
63,7,14,1.0770217e-05
63,25,21,1.2588157e-05
63,37,41,1.44851e-05
63,15,26,1.3505142e-05
63,7,32,1.1442681e-05
63,38,39,1.6806081e-05
63,41,32,1.18024955e-05
63,33,13,1.2486938e-05
63,32,12,1.349441e-05
63,11,41,9.483362e-06
63,20,13,1.2832057e-05
63,34,16,1.3471834e-05
63,21,36,1.46323355e-05
63,42,31,1.1468699e-05
63,29,41,1.2761637e-05
63,26,17,1.6390879e-05
63,42,11,1.1671688e-05
63,33,22,1.28706e-05
63,35,38,1.520791e-05
63,34,20,1.3247874e-05
63,31,17,1.4458095e-05
63,35,8,1.5301413e-05
63,13,11,1.3897733e-05
63,27,36,1.4706535e-05
63,38,23,1.3038929e-05
63,31,29,1.4739371e-05
63,35,10,1.1905022e-05
63,42,20,1.336396e-05
63,24,12,1.7294615e-05
63,36,28,1.27969015e-05
63,34,41,1.1316622e-05
63,15,22,1.2699865e-05
63,38,36,1.8760224e-05
63,42,41,1.0535502e-05
63,16,33,1.3753382e-05
63,20,39,1.4560069e-05
63,8,32,1.3207131e-05
63,10,15,1.3355089e-05
63,39,11,1.5046042e-05
63,32,38,1.2441501e-05
63,34,24,1.18124335e-05
63,10,30,1.5850628e-05
63,25,7,1.1743755e-05
63,38,33,1.8969664e-05
63,29,28,1.9290745e-05
63,16,7,1.306471e-05
63,27,21,1.2575529e-05
63,25,8,1.3381403e-05
63,17,30,9.73516e-06
63,37,37,1.5050238e-05
63,28,36,1.267627e-05
63,21,31,1.3301902e-05
63,41,38,1.1955641e-05
63,33,34,1.5325457e-05
63,29,29,1.657589e-05
63,8,30,1.2318207e-05
63,16,36,1.5491752e-05
63,31,28,1.5056298e-05
63,42,25,9.3584495e-06
63,7,27,8.7437165e-06
63,42,15,1.2062527e-05
63,20,22,1.6363396e-05
63,7,22,1.18942835e-05
63,12,10,1.5489275e-05
63,27,8,1.4224093e-05
63,31,16,1.506354e-05
63,14,33,1.6356285e-05
63,11,29,1.6430391e-05
63,21,21,1.7182088e-05
63,7,9,1.2897303e-05
63,42,10,1.189613e-05
63,8,20,1.2795336e-05
63,32,34,1.6972199e-05
63,17,33,1.3504662e-05
63,22,36,1.6035483e-05
63,37,17,1.3709857e-05
63,23,13,1.8100987e-05
63,29,9,1.224685e-05
63,33,8,1.438995e-05
63,19,14,1.2797975e-05
63,26,38,1.4011502e-05
63,27,24,1.4404946e-05
63,38,34,2.0330697e-05
63,41,27,1.044159e-05
63,42,18,1.2430741e-05
63,29,12,1.5720709e-05
63,9,24,1.1572103e-05
63,28,13,1.5339307e-05
63,40,24,1.2760921e-05
63,38,10,1.50592905e-05
63,40,35,1.5381707e-05
63,27,33,1.6499402e-05
63,35,27,1.5691729e-05
63,41,12,1.2462733e-05
63,14,14,1.488983e-05
63,35,33,1.2349666e-05
63,39,39,1.5108983e-05
63,27,30,1.5830634e-05
63,21,41,1.3908481e-05
63,18,21,1.5685006e-05
63,23,7,1.2179097e-05
63,14,39,1.1468057e-05
63,23,25,9.995268e-06
63,14,37,1.3538639e-05
63,11,18,1.4404779e-05
63,33,32,1.1597816e-05
63,13,32,1.6985594e-05
63,14,32,1.5322481e-05
63,24,28,1.23011605e-05
63,31,11,1.2900506e-05
63,42,42,1.0370164e-05
63,34,8,1.611051e-05
63,23,31,1.49921225e-05
63,11,34,1.1284934e-05
63,21,13,1.5401743e-05
63,15,7,1.220355e-05
63,28,10,1.5157082e-05
63,37,15,1.495515e-05
63,11,13,1.1224952e-05
63,18,17,1.8572178e-05
63,34,11,1.2124964e-05
63,12,18,1.2062189e-05
63,41,9,1.2887662e-05
63,13,10,1.8323482e-05
63,31,7,1.3817424e-05
63,16,38,1.6575745e-05
63,33,28,1.3421501e-05
63,18,24,1.25491715e-05
63,30,7,1.3364994e-05
63,28,17,1.270336e-05
63,20,24,1.25214265e-05
63,32,33,1.530122e-05
63,17,17,1.5553038e-05
63,15,10,1.5797566e-05
63,13,35,1.2911568e-05
63,17,41,1.1944941e-05
63,12,14,1.2355916e-05
63,16,37,1.723885e-05
63,36,38,1.5756785e-05
63,28,34,1.5836587e-05
63,22,14,1.4269579e-05
63,39,35,1.945911e-05
63,12,35,1.41857645e-05
63,38,28,1.2934302e-05
63,24,11,1.507499e-05
63,39,12,1.37527295e-05
63,24,39,1.24706e-05
63,22,17,1.3982997e-05
63,30,15,1.1023154e-05
63,16,40,1.1705925e-05
63,7,11,1.2387175e-05
63,14,30,1.0933851e-05
63,11,10,1.3706542e-05
63,12,30,1.562155e-05
63,12,36,1.3095326e-05
63,27,12,1.4101823e-05
63,23,11,1.6862048e-05
63,20,9,1.07258065e-05
63,32,36,1.7140852e-05
63,27,16,1.2347024e-05
63,7,24,9.5445985e-06
63,15,12,1.49551215e-05
63,37,36,1.79613e-05
63,42,37,1.3207443e-05
63,23,23,1.1672225e-05
63,8,35,1.4077726e-05
63,36,23,1.3614145e-05
63,24,36,1.1860637e-05
63,42,23,9.45539e-06
63,26,37,1.2680061e-05
63,12,25,1.34386055e-05
63,21,42,1.1648651e-05
63,12,28,1.6094556e-05
63,32,17,1.6679807e-05
63,26,42,1.0794582e-05
63,11,39,1.2158099e-05
63,34,38,1.4926814e-05
63,32,15,1.3890993e-05
63,26,10,1.2811856e-05
63,36,27,1.50092565e-05
63,18,16,1.4273168e-05
63,23,12,1.9304793e-05
63,38,31,1.427066e-05
63,42,19,1.5029968e-05
63,9,41,1.1277324e-05
63,22,35,1.2626182e-05
63,42,36,1.2155985e-05
63,34,27,1.33735275e-05
63,15,14,1.4287861e-05
63,40,10,1.5177415e-05
63,36,25,1.2353193e-05
63,15,18,1.1295167e-05
63,15,25,1.3236273e-05
63,39,23,1.3857833e-05
63,31,24,1.2001195e-05
63,15,35,1.3497894e-05
63,11,38,1.5516009e-05
63,32,40,1.4051709e-05
63,11,30,1.6791197e-05
63,26,40,1.2328065e-05
63,24,13,1.656043e-05
63,22,7,1.5010908e-05
63,9,31,1.406074e-05
63,20,21,1.7871189e-05
63,41,35,1.2946147e-05
63,22,40,1.5070194e-05
63,33,36,1.7454424e-05
63,31,36,1.4732446e-05
63,14,9,1.7053098e-05
63,35,36,1.4110262e-05
63,27,42,1.081786e-05
63,7,13,1.2669721e-05
63,17,18,1.759551e-05
63,34,37,1.5479925e-05
63,40,30,1.1002584e-05
63,38,35,2.0866726e-05
63,30,22,1.4176223e-05
63,28,31,1.4272454e-05
63,20,28,1.3725614e-05
63,15,36,1.6700744e-05
63,23,10,1.2624349e-05
63,31,33,1.3895181e-05
63,38,12,1.257038e-05
63,7,36,1.2010791e-05
63,16,21,1.4102057e-05
63,17,27,1.2099584e-05
63,28,39,1.1828432e-05
63,26,21,1.3752979e-05
63,39,37,1.4480961e-05
63,7,41,1.2587513e-05
63,41,37,1.418435e-05
63,30,40,1.5730167e-05
63,28,30,1.7046741e-05
63,28,20,1.2499483e-05
63,26,18,1.7947592e-05
63,30,32,1.326941e-05
63,8,41,1.2963437e-05
63,14,8,1.3596813e-05
63,39,10,1.6576902e-05
63,30,8,1.3161875e-05
63,27,35,1.660567e-05
63,38,30,1.5891237e-05
63,19,27,1.1558572e-05
63,32,19,1.5590074e-05
63,25,9,1.23703885e-05
63,41,33,1.1829844e-05
63,11,25,1.3704095e-05
63,21,7,1.3834914e-05
63,17,19,1.752554e-05
63,7,20,1.3573469e-05
63,29,32,1.51379345e-05
63,27,34,1.7137045e-05
63,36,33,1.5345826e-05
63,29,33,1.5610074e-05
63,12,8,1.1214251e-05
63,41,14,1.217848e-05
63,35,14,1.2139032e-05
63,32,29,1.5115372e-05
63,11,27,1.5811042e-05
63,9,28,1.2805348e-05
63,35,41,1.2033736e-05
63,26,24,1.33451185e-05
63,33,14,1.2657279e-05
63,41,13,1.2974991e-05
63,7,18,1.0978649e-05
63,12,33,1.3800808e-05
63,28,23,1.2989901e-05
63,26,23,1.2765026e-05
63,33,29,1.5288231e-05
63,24,23,1.161548e-05
63,15,20,1.214593e-05
63,10,36,1.4162902e-05
63,36,22,1.55586e-05
63,22,21,1.4756571e-05
63,38,41,1.3578678e-05
63,40,26,1.1467516e-05
63,21,29,1.5224573e-05
63,27,29,1.8851773e-05
63,10,27,1.4758706e-05
63,16,9,1.3504922e-05
63,19,38,1.4509167e-05
63,18,33,1.2302908e-05
63,32,18,1.5325113e-05
63,12,31,1.5278469e-05
63,14,10,1.7678569e-05
63,27,28,1.5825795e-05
63,14,16,1.261091e-05
63,26,29,1.5156721e-05
63,20,34,1.1446758e-05
63,9,30,1.580498e-05
63,32,20,1.367678e-05
63,19,22,1.6808981e-05
63,13,33,1.667155e-05
63,38,25,1.4536247e-05
63,13,9,1.6241213e-05
63,16,19,1.4376129e-05
63,27,32,1.3729943e-05
63,37,22,1.41021e-05
63,37,34,1.9038978e-05
63,38,26,1.4454205e-05
63,17,10,1.1120739e-05
63,34,21,1.4497027e-05
63,30,21,1.3377653e-05
63,27,39,1.4081134e-05
63,31,39,1.4401459e-05
64,17,16,8.12131e-06
64,27,20,6.9654443e-06
64,8,47,0.0
64,11,13,1.13201295e-05
64,21,34,4.6033256e-06
64,40,4,1.0971675e-07
64,40,11,7.744287e-06
64,33,12,7.928502e-06
64,32,32,8.371946e-06
64,25,27,2.8121897e-06
64,18,35,4.59279e-06
64,21,45,9.041093e-08
64,41,11,7.124504e-06
64,15,19,7.522577e-06
64,2,49,0.0
64,33,15,6.993263e-06
64,35,13,6.31878e-06
64,25,28,6.4510887e-06
64,47,28,2.504467e-10
64,39,16,3.4117024e-06
64,15,30,3.829397e-06
64,34,35,8.1580565e-06
64,0,2,0.0
64,19,9,5.5916266e-06
64,10,28,1.7135922e-05
64,27,10,1.52326475e-05
64,0,39,0.0
64,13,31,1.5615224e-05
64,37,30,1.3623964e-05
64,29,26,1.52042185e-05
64,19,19,1.698895e-05
64,35,31,1.0077854e-05
64,9,23,1.1822752e-05
64,7,10,7.4715927e-06
64,10,29,1.01093e-05
64,36,0,0.0
64,33,38,8.542651e-06
64,24,27,5.0166996e-06
64,19,31,3.6220763e-06
64,37,12,6.259324e-06
64,23,20,8.218995e-06
64,39,9,8.866346e-06
64,21,33,4.6667815e-06
64,39,6,1.0332385e-06
64,26,48,9.1149636e-11
64,32,45,8.650156e-08
64,25,14,1.2884842e-05
64,36,36,9.750074e-06
64,13,3,3.5397356e-09
64,41,10,8.521057e-06
64,16,11,7.719064e-06
64,0,45,0.0
64,34,33,5.2362097e-06
64,37,29,7.763751e-06
64,27,49,0.0
64,40,42,3.3734123e-06
64,20,20,1.0314983e-05
64,25,33,3.993649e-06
64,21,40,9.121307e-06
64,6,28,8.651963e-07
64,0,25,0.0
64,23,17,6.817395e-06
64,17,28,5.9299523e-06
64,33,20,1.02642025e-05
64,19,28,8.886703e-06
64,25,24,4.5465845e-06
64,37,42,1.1985351e-05
64,24,44,8.5009354e-08
64,45,9,6.5940775e-08
64,16,30,4.6742766e-06
64,36,41,8.106881e-06
64,1,11,0.0
64,43,27,7.199732e-07
64,35,11,6.0091124e-06
64,31,25,5.2603327e-06
64,34,22,8.35305e-06
64,20,37,9.187662e-06
64,29,31,7.337765e-06
64,4,40,5.8516356e-08
64,11,23,4.0800055e-06
64,41,48,0.0
64,14,11,9.75687e-06
64,30,24,6.2593367e-06
64,24,31,6.4763467e-06
64,28,32,1.1001396e-05
64,14,45,4.013659e-08
64,47,32,0.0
64,21,25,5.6729054e-06
64,24,21,7.726037e-06
64,40,33,7.1164945e-06
64,22,15,7.72712e-06
64,9,36,9.199334e-06
64,17,13,6.612889e-06
64,26,20,7.2177e-06
64,31,48,0.0
64,16,5,6.6683907e-07
64,40,27,6.847117e-06
64,20,33,1.2085273e-05
64,28,28,1.8553172e-05
64,33,26,1.1003734e-05
64,19,7,1.01063315e-05
64,32,35,1.766891e-05
64,21,39,1.60091e-05
64,22,38,1.5156297e-05
64,33,19,1.44011e-05
64,35,26,1.3931295e-05
64,37,33,1.9476212e-05
64,32,16,1.6616968e-05
64,37,14,1.35821365e-05
64,19,37,1.4342667e-05
64,34,36,1.6843518e-05
64,41,7,1.2186183e-05
64,38,19,1.1161433e-05
